id,keywords
125249,"[{'id': 849, 'name': 'dc comics'}, {'id': 9715, 'name': 'superhero'}, {'id': 11134, 'name': 'espionage'}, {'id': 163455, 'name': 'super powers'}, {'id': 179991, 'name': 'movie serial'}]"
4195,"[{'id': 3012, 'name': 'court case'}, {'id': 5565, 'name': 'biography'}]"
4809,"[{'id': 6274, 'name': 'learning and teaching'}, {'id': 10508, 'name': 'teacher'}, {'id': 33813, 'name': 'secret life'}, {'id': 195541, 'name': 'integrity'}]"
50619,"[{'id': 818, 'name': 'based on novel'}, {'id': 3133, 'name': 'vampire'}, {'id': 12564, 'name': 'werewolf'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 231407, 'name': 'fang vamp'}]"
64983,[]
131914,[]
82397,"[{'id': 2071, 'name': 'caribbean islands'}, {'id': 2411, 'name': 'new orleans'}, {'id': 156764, 'name': 'pre-code'}]"
25922,[]
46770,[]
84473,"[{'id': 12565, 'name': 'psychological thriller'}, {'id': 33505, 'name': 'gothic'}, {'id': 157234, 'name': 'cemetary'}]"
125700,"[{'id': 2383, 'name': 'feminism'}, {'id': 14768, 'name': 'single mother'}]"
74135,"[{'id': 7944, 'name': 'manga'}, {'id': 13141, 'name': 'based on manga'}]"
25834,"[{'id': 293, 'name': 'female nudity'}, {'id': 570, 'name': 'rape'}, {'id': 572, 'name': 'sex'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 2483, 'name': 'nudity'}, {'id': 3199, 'name': 'clown'}, {'id': 3307, 'name': 'surreal'}, {'id': 5774, 'name': 'forest'}, {'id': 8775, 'name': 'panther'}, {'id': 9820, 'name': 'alternate dimension'}, {'id': 9951, 'name': 'alien'}, {'id': 10183, 'name': 'independent film'}, {'id': 10292, 'name': 'gore'}, {'id': 11221, 'name': 'blood'}, {'id': 12553, 'name': 'alien abduction'}, {'id': 14742, 'name': 'psychic'}, {'id': 197927, 'name': 'toy soldier'}]"
26985,"[{'id': 65, 'name': 'holiday'}]"
43444,"[{'id': 9673, 'name': 'love'}, {'id': 9706, 'name': 'anthology'}]"
153102,"[{'id': 2988, 'name': 'shark attack'}, {'id': 15097, 'name': 'shark'}]"
76163,"[{'id': 3800, 'name': 'airplane'}, {'id': 9791, 'name': 'number in title'}, {'id': 12617, 'name': 'airplane crash'}, {'id': 14819, 'name': 'violence'}, {'id': 33678, 'name': 'beard'}, {'id': 159753, 'name': 'ensemble cast'}, {'id': 162085, 'name': 'loss of friend'}, {'id': 162487, 'name': 'wisecrack humor'}, {'id': 179305, 'name': 'airport lounge'}, {'id': 179321, 'name': 'asian woman'}]"
174593,[]
87911,"[{'id': 155489, 'name': 'classic horror'}]"
1254,"[{'id': 128, 'name': 'love triangle'}, {'id': 254, 'name': 'france'}, {'id': 963, 'name': 'loss of brother'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 1155, 'name': 'brother sister relationship'}, {'id': 2251, 'name': 'lie'}, {'id': 2982, 'name': ""leaving one's family""}, {'id': 4299, 'name': 'normandy'}, {'id': 6298, 'name': 'postcard'}, {'id': 6438, 'name': 'anorexia'}, {'id': 14751, 'name': 'youth'}, {'id': 15016, 'name': 'twins'}, {'id': 18035, 'name': 'family'}]"
75345,"[{'id': 236, 'name': 'suicide'}, {'id': 567, 'name': 'alcohol'}, {'id': 802, 'name': 'regret'}, {'id': 894, 'name': 'depression'}, {'id': 966, 'name': 'beach'}, {'id': 2150, 'name': 'cocaine'}, {'id': 2635, 'name': 'overdose'}, {'id': 6054, 'name': 'friendship'}, {'id': 8126, 'name': 'pill'}, {'id': 9824, 'name': 'reunion'}, {'id': 14964, 'name': 'drug'}, {'id': 188933, 'name': 'bar fight'}, {'id': 212784, 'name': 'binge drinking'}]"
56801,[]
118204,[]
99642,"[{'id': 224663, 'name': 'new french extremism'}]"
80038,"[{'id': 5625, 'name': 'relationship problems'}, {'id': 6054, 'name': 'friendship'}, {'id': 12392, 'name': 'best friend'}, {'id': 14512, 'name': 'new york city'}, {'id': 178329, 'name': 'best friends in love'}, {'id': 187056, 'name': 'woman director'}]"
25915,"[{'id': 236, 'name': 'suicide'}, {'id': 156121, 'name': 'ex-con'}, {'id': 160901, 'name': 'parole officer'}, {'id': 190453, 'name': 'female convict'}, {'id': 207925, 'name': 'wanted'}]"
111100,"[{'id': 828, 'name': 'waitress'}, {'id': 1009, 'name': 'baby'}]"
2349,"[{'id': 1605, 'name': 'new love'}, {'id': 1741, 'name': 'blindness and impaired vision'}, {'id': 2139, 'name': 'russia'}, {'id': 2726, 'name': 'therapist'}, {'id': 2875, 'name': 'sense of life'}, {'id': 6521, 'name': 'theatre director'}, {'id': 164713, 'name': 'hamburg germany'}, {'id': 167043, 'name': 'road movie'}]"
82698,[]
77866,"[{'id': 11429, 'name': 'head wound'}, {'id': 15009, 'name': 'criminal'}, {'id': 41180, 'name': 'security guard'}, {'id': 190165, 'name': 'contraband'}]"
78461,[]
112655,"[{'id': 6075, 'name': 'sport'}, {'id': 6483, 'name': 'ice hockey'}]"
71688,"[{'id': 592, 'name': 'capitalism'}, {'id': 2569, 'name': 'prime minister'}, {'id': 10596, 'name': 'argentina'}, {'id': 33844, 'name': 'margaret thatcher'}, {'id': 33845, 'name': 'british overseas territory'}, {'id': 33846, 'name': 'war propaganda'}, {'id': 33847, 'name': 'british politics'}, {'id': 33848, 'name': 'british prime minister'}, {'id': 33850, 'name': 'female politician'}, {'id': 33852, 'name': 'falklands war'}, {'id': 33856, 'name': 'political leader'}, {'id': 33857, 'name': 'female prime minister'}, {'id': 33858, 'name': 'right wing'}, {'id': 33860, 'name': 'falklands'}, {'id': 187056, 'name': 'woman director'}, {'id': 208289, 'name': '1980s'}]"
31309,[]
162374,[]
72842,"[{'id': 2132, 'name': 'literature'}, {'id': 5809, 'name': 'marriage crisis'}, {'id': 6054, 'name': 'friendship'}, {'id': 10235, 'name': 'family relationships'}, {'id': 10683, 'name': 'coming of age'}, {'id': 229299, 'name': 'affair'}]"
57353,"[{'id': 549, 'name': 'prostitute'}, {'id': 782, 'name': 'assassin'}, {'id': 2944, 'name': 'senator'}, {'id': 6083, 'name': 'politician'}]"
84407,"[{'id': 6510, 'name': 'demolition'}, {'id': 12436, 'name': 'architecture'}, {'id': 40870, 'name': 'race'}, {'id': 160077, 'name': 'design'}, {'id': 160078, 'name': 'public housing'}, {'id': 160091, 'name': 'urban studies'}]"
8368,[]
66118,"[{'id': 4379, 'name': 'time travel'}, {'id': 4414, 'name': 'adventure'}, {'id': 10267, 'name': 'comedy'}]"
26283,"[{'id': 14570, 'name': 'las vegas'}, {'id': 195402, 'name': 'film noir'}]"
31337,"[{'id': 830, 'name': 'car race'}, {'id': 4523, 'name': 'joint'}, {'id': 6410, 'name': 'hallucinogen'}, {'id': 10037, 'name': 'le mans'}, {'id': 10776, 'name': 'marijuana'}, {'id': 14964, 'name': 'drug'}]"
87408,[]
86081,[]
25774,"[{'id': 4344, 'name': 'musical'}, {'id': 10183, 'name': 'independent film'}]"
82269,[]
71670,"[{'id': 9663, 'name': 'sequel'}, {'id': 14570, 'name': 'las vegas'}]"
93164,"[{'id': 1261, 'name': 'river'}, {'id': 5420, 'name': 'fisherman'}]"
76758,"[{'id': 173251, 'name': 'forced prostitution'}, {'id': 173254, 'name': 'child rape'}]"
130900,"[{'id': 1809, 'name': 'rio de janeiro'}, {'id': 4344, 'name': 'musical'}]"
78698,"[{'id': 4676, 'name': 'whale'}, {'id': 9880, 'name': 'alaska'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 191652, 'name': 'greenpeace'}, {'id': 216921, 'name': 'animal protection'}]"
122515,"[{'id': 10051, 'name': 'heist'}, {'id': 221945, 'name': 'small town thieves'}]"
153845,"[{'id': 2903, 'name': 'propaganda'}, {'id': 33501, 'name': 'political'}]"
93834,[]
26223,"[{'id': 9937, 'name': 'suspense'}, {'id': 10183, 'name': 'independent film'}]"
92670,[]
91181,"[{'id': 10644, 'name': 'melodrama'}, {'id': 157266, 'name': 'schoolmates'}, {'id': 179854, 'name': 'swami'}, {'id': 233450, 'name': 'proto-slasher'}]"
112485,[]
126016,"[{'id': 378, 'name': 'prison'}, {'id': 10073, 'name': 'documentary'}, {'id': 234284, 'name': 'dokumentation'}]"
88491,"[{'id': 4344, 'name': 'musical'}]"
71184,[]
110603,"[{'id': 254, 'name': 'france'}, {'id': 4344, 'name': 'musical'}, {'id': 14577, 'name': 'musketeer'}]"
96771,"[{'id': 13005, 'name': 'doctor'}, {'id': 18142, 'name': 'catfight'}, {'id': 41185, 'name': 'heiress'}, {'id': 199850, 'name': 'philanderer'}]"
81111,[]
147621,"[{'id': 2052, 'name': 'traitor'}, {'id': 2799, 'name': 'cruise'}, {'id': 9683, 'name': 'lieutenant'}, {'id': 11095, 'name': 'cruise ship'}]"
74471,"[{'id': 409, 'name': 'africa'}, {'id': 3366, 'name': 'u.s. air force'}, {'id': 5417, 'name': 'sierra leone'}, {'id': 5721, 'name': 'engineer'}, {'id': 10349, 'name': 'survival'}, {'id': 11159, 'name': 'wartime'}, {'id': 12332, 'name': 'apocalypse'}, {'id': 12377, 'name': 'zombie'}]"
158920,[]
163937,"[{'id': 187056, 'name': 'woman director'}]"
70374,"[{'id': 14857, 'name': 'juvenile delinquent'}]"
26397,"[{'id': 2831, 'name': 'slavery'}, {'id': 179585, 'name': 'american civil war'}, {'id': 180829, 'name': 'robert e lee'}]"
168210,"[{'id': 570, 'name': 'rape'}, {'id': 793, 'name': 'drowning'}, {'id': 818, 'name': 'based on novel'}, {'id': 1889, 'name': 'lake'}, {'id': 2968, 'name': 'grave'}, {'id': 6152, 'name': 'supernatural'}, {'id': 9826, 'name': 'murder'}, {'id': 10229, 'name': 'singer'}, {'id': 10541, 'name': 'curse'}, {'id': 11162, 'name': 'miniseries'}, {'id': 41307, 'name': 'lye'}, {'id': 155251, 'name': 'novelist'}]"
57243,[]
71254,[]
48458,"[{'id': 113, 'name': 'holy grail'}, {'id': 1956, 'name': 'world war ii'}, {'id': 4951, 'name': 'rejection'}, {'id': 5950, 'name': 'christian'}, {'id': 10041, 'name': 'dysfunctional family'}, {'id': 11064, 'name': 'nazi germany'}, {'id': 11489, 'name': 'nazi officer'}, {'id': 156174, 'name': 'occult'}, {'id': 161279, 'name': 'mysticism'}, {'id': 182649, 'name': 'spiritual journey'}]"
85883,"[{'id': 6782, 'name': 'addiction'}, {'id': 33719, 'name': 'drink'}, {'id': 156260, 'name': 'stripping'}, {'id': 187844, 'name': 'flashback'}, {'id': 188991, 'name': 'drunkenness'}]"
25831,"[{'id': 3071, 'name': 'prince'}, {'id': 3870, 'name': 'mickey mouse'}, {'id': 5369, 'name': 'guard'}, {'id': 9920, 'name': 'royalty'}, {'id': 177035, 'name': 'identity swap'}]"
116231,"[{'id': 187056, 'name': 'woman director'}]"
123320,"[{'id': 187056, 'name': 'woman director'}]"
59974,"[{'id': 187056, 'name': 'woman director'}]"
74406,"[{'id': 740, 'name': 'aids'}, {'id': 1228, 'name': '1970s'}, {'id': 2011, 'name': 'queen'}, {'id': 2570, 'name': 'rock star'}, {'id': 5288, 'name': 'rock'}, {'id': 6029, 'name': 'concert'}, {'id': 6964, 'name': 'tribute'}, {'id': 10180, 'name': 'homosexuality'}, {'id': 15402, 'name': 'popularity'}, {'id': 18001, 'name': 'rock band'}, {'id': 208289, 'name': '1980s'}, {'id': 225547, 'name': 'songs'}]"
64288,"[{'id': 4459, 'name': 'vegetarian'}, {'id': 10637, 'name': 'food'}]"
167112,[]
3051,"[{'id': 254, 'name': 'france'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 4252, 'name': 'black magic'}, {'id': 6625, 'name': 'family secrets'}, {'id': 53995, 'name': 'archery'}]"
41411,"[{'id': 187056, 'name': 'woman director'}]"
91010,"[{'id': 2946, 'name': 'presidential election'}, {'id': 11507, 'name': 'republican party'}]"
144326,[]
59421,"[{'id': 549, 'name': 'prostitute'}, {'id': 570, 'name': 'rape'}, {'id': 1533, 'name': 'isolation'}, {'id': 2041, 'name': 'island'}, {'id': 6054, 'name': 'friendship'}, {'id': 9748, 'name': 'revenge'}, {'id': 10303, 'name': 'domestic abuse'}, {'id': 10586, 'name': 'korea'}, {'id': 11004, 'name': 'rural setting'}, {'id': 11925, 'name': 'domestic violence'}, {'id': 14819, 'name': 'violence'}, {'id': 17987, 'name': 'killing spree'}, {'id': 18035, 'name': 'family'}, {'id': 34265, 'name': 'heartbreak'}, {'id': 41329, 'name': 'mental illness'}, {'id': 158540, 'name': 'south korea'}, {'id': 207691, 'name': 'abuse'}, {'id': 220234, 'name': 'island life'}]"
67748,"[{'id': 2016, 'name': 'vandalism'}, {'id': 3301, 'name': 'suspicion'}, {'id': 5301, 'name': 'brother'}, {'id': 10235, 'name': 'family relationships'}, {'id': 10714, 'name': 'serial killer'}, {'id': 10726, 'name': 'gang'}, {'id': 11004, 'name': 'rural setting'}, {'id': 11488, 'name': 'pot smoking'}, {'id': 13006, 'name': 'torture'}, {'id': 13092, 'name': 'corpse'}, {'id': 13125, 'name': 'sadist'}, {'id': 14819, 'name': 'violence'}, {'id': 14964, 'name': 'drug'}, {'id': 33722, 'name': 'true crime'}, {'id': 41476, 'name': 'south australia'}, {'id': 180523, 'name': 'neighborhood'}, {'id': 238191, 'name': 'barbarism'}]"
145504,[]
55245,"[{'id': 2383, 'name': 'feminism'}, {'id': 187056, 'name': 'woman director'}]"
158068,[]
94204,[]
74777,"[{'id': 13149, 'name': 'pregnancy'}, {'id': 206086, 'name': 'declared dead'}, {'id': 219989, 'name': 'returned alive'}]"
74306,"[{'id': 1583, 'name': 'mass murder'}, {'id': 1740, 'name': 'pop culture'}, {'id': 11479, 'name': 'social commentary'}, {'id': 17987, 'name': 'killing spree'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
87098,"[{'id': 2111, 'name': 'soviet union'}, {'id': 2598, 'name': 'museum'}, {'id': 154866, 'name': 'archival footage'}, {'id': 187056, 'name': 'woman director'}]"
80432,[]
2929,"[{'id': 279, 'name': 'usa'}, {'id': 818, 'name': 'based on novel'}, {'id': 6737, 'name': 'frankenstein'}, {'id': 154802, 'name': 'silent film'}, {'id': 191406, 'name': 'thomas edison'}, {'id': 210184, 'name': '1910s'}, {'id': 223530, 'name': 'creative'}, {'id': 232824, 'name': 'j. searle dawley'}]"
72958,"[{'id': 789, 'name': 'muslim'}, {'id': 941, 'name': 'tradition'}, {'id': 3929, 'name': 'hope'}, {'id': 14889, 'name': 'cultural'}]"
51991,"[{'id': 367, 'name': 'shyness'}, {'id': 715, 'name': 'chocolate'}, {'id': 996, 'name': 'expensive restaurant'}, {'id': 1917, 'name': 'chocolaterie'}, {'id': 2655, 'name': 'group therapy'}, {'id': 5151, 'name': 'salesperson'}]"
92182,"[{'id': 6152, 'name': 'supernatural'}, {'id': 9714, 'name': 'remake'}, {'id': 9937, 'name': 'suspense'}, {'id': 173360, 'name': 'beer bottle'}, {'id': 173361, 'name': 'real time'}, {'id': 173362, 'name': 'candelabra'}, {'id': 173367, 'name': 'reference to facebook'}, {'id': 173368, 'name': 'padlock'}, {'id': 187056, 'name': 'woman director'}]"
62764,"[{'id': 2013, 'name': 'attempted murder'}, {'id': 3205, 'name': 'fairy tale'}, {'id': 4252, 'name': 'black magic'}, {'id': 7325, 'name': 'cockroach'}, {'id': 9990, 'name': 'villainess'}, {'id': 10842, 'name': 'good vs evil'}, {'id': 15206, 'name': 'woman fights man'}, {'id': 15320, 'name': 'insecurity'}, {'id': 46951, 'name': 'mirror'}, {'id': 169339, 'name': 'snow kingdom'}, {'id': 169341, 'name': 'snow white'}, {'id': 169343, 'name': 'evil queen'}, {'id': 169350, 'name': 'enchantress'}, {'id': 169356, 'name': 'gala'}, {'id': 169358, 'name': 'financial problem'}, {'id': 169362, 'name': 'pendant'}, {'id': 169366, 'name': 'half naked man'}, {'id': 169367, 'name': 'returning money'}, {'id': 169378, 'name': 'evil plot'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
73872,[]
58287,"[{'id': 593, 'name': 'globalization'}, {'id': 3371, 'name': 'family history'}, {'id': 6123, 'name': 'global economy'}, {'id': 7348, 'name': 'indonesia'}]"
77881,[]
73211,[]
60405,"[{'id': 242, 'name': 'new york'}, {'id': 4344, 'name': 'musical'}, {'id': 9823, 'name': 'rivalry'}, {'id': 15285, 'name': 'spin off'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 190849, 'name': 'broadway show'}, {'id': 232802, 'name': 'girl dog relationship'}]"
86455,[]
63310,"[{'id': 15225, 'name': 'cattle'}, {'id': 154846, 'name': 'farmer'}]"
86416,"[{'id': 166465, 'name': 'boston blackie'}]"
84660,"[{'id': 549, 'name': 'prostitute'}, {'id': 2449, 'name': 'black market'}, {'id': 14604, 'name': 'theft'}, {'id': 186761, 'name': 'foreign occupation'}, {'id': 195402, 'name': 'film noir'}]"
138719,[]
31223,"[{'id': 13042, 'name': 'soccer'}]"
83330,[]
89287,"[{'id': 2710, 'name': 'fairy'}, {'id': 4896, 'name': 'wish'}, {'id': 187056, 'name': 'woman director'}]"
105583,"[{'id': 221021, 'name': 'diary film'}]"
162284,"[{'id': 9639, 'name': 'playboy'}, {'id': 9826, 'name': 'murder'}]"
61361,[]
131476,[]
62213,"[{'id': 616, 'name': 'witch'}, {'id': 2883, 'name': 'imprisonment'}, {'id': 3133, 'name': 'vampire'}, {'id': 10541, 'name': 'curse'}, {'id': 11860, 'name': 'fish out of water'}, {'id': 15375, 'name': 'chains'}, {'id': 33505, 'name': 'gothic'}, {'id': 41410, 'name': 'madness'}, {'id': 155733, 'name': 'old house'}, {'id': 160269, 'name': 'lost love'}, {'id': 160274, 'name': 'angry mob'}, {'id': 160279, 'name': '18th century'}, {'id': 162846, 'name': 'ghost'}, {'id': 190941, 'name': 'hidden room'}, {'id': 193263, 'name': 'old mansion'}]"
73881,"[{'id': 508, 'name': 'nudist camp'}, {'id': 10031, 'name': 'nudism'}, {'id': 157303, 'name': 'first love'}, {'id': 214549, 'name': 'short'}]"
26815,"[{'id': 3734, 'name': 'ambition'}, {'id': 10540, 'name': 'bollywood'}, {'id': 12094, 'name': 'business'}, {'id': 14636, 'name': 'india'}, {'id': 197297, 'name': 'struggling career'}]"
103243,"[{'id': 10540, 'name': 'bollywood'}]"
84496,"[{'id': 378, 'name': 'prison'}, {'id': 2885, 'name': 'prison cell'}, {'id': 4988, 'name': 'tricks'}, {'id': 10685, 'name': 'escape'}]"
132122,"[{'id': 195402, 'name': 'film noir'}]"
58595,"[{'id': 2011, 'name': 'queen'}, {'id': 2343, 'name': 'magic'}, {'id': 3205, 'name': 'fairy tale'}, {'id': 4978, 'name': 'immortality'}, {'id': 5774, 'name': 'forest'}, {'id': 9758, 'name': 'deception'}, {'id': 15184, 'name': 'woman'}, {'id': 161302, 'name': 'eternal youth'}, {'id': 169341, 'name': 'snow white'}, {'id': 169343, 'name': 'evil queen'}, {'id': 173003, 'name': 'evil stepmother'}, {'id': 181976, 'name': 'imprisoned'}, {'id': 199814, 'name': 'sorceress'}]"
140036,"[{'id': 6876, 'name': 'vacation'}]"
122341,"[{'id': 187056, 'name': 'woman director'}]"
27646,"[{'id': 3335, 'name': 'halloween'}, {'id': 9694, 'name': 'halloween party'}, {'id': 15001, 'name': 'demon'}, {'id': 163810, 'name': 'faked death'}]"
77561,[]
80742,[]
169022,[]
85293,"[{'id': 1523, 'name': 'obsession'}, {'id': 9957, 'name': 'loneliness'}, {'id': 10181, 'name': 'based on play or musical'}]"
83666,"[{'id': 41393, 'name': 'new england'}, {'id': 157303, 'name': 'first love'}, {'id': 159869, 'name': 'eye patch'}, {'id': 169962, 'name': 'search party'}, {'id': 169964, 'name': 'devastation'}, {'id': 169965, 'name': 'pen pal'}, {'id': 169967, 'name': 'handkerchief'}, {'id': 169970, 'name': 'child smoking'}, {'id': 169977, 'name': 'small town sheriff'}, {'id': 169978, 'name': 'the color red'}, {'id': 169981, 'name': 'the color blue'}, {'id': 169990, 'name': 'boy scouts'}, {'id': 169991, 'name': 'sand dancing'}, {'id': 169993, 'name': 'meet cute'}, {'id': 169995, 'name': 'boy scouts leader'}, {'id': 174316, 'name': 'pipe smoking'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
103269,"[{'id': 392, 'name': 'england'}, {'id': 849, 'name': 'dc comics'}, {'id': 9715, 'name': 'superhero'}, {'id': 10761, 'name': 'superhuman'}, {'id': 155030, 'name': 'superhero team'}, {'id': 163455, 'name': 'super powers'}, {'id': 209949, 'name': 'the elite'}]"
50601,"[{'id': 736, 'name': 'journalist'}, {'id': 2297, 'name': 'interpreter'}, {'id': 12626, 'name': 'georgia europe'}, {'id': 191831, 'name': 'war zone'}]"
109379,[]
169652,[]
68472,[]
72334,"[{'id': 3593, 'name': 'wilderness'}, {'id': 9902, 'name': 'wildlife'}, {'id': 11338, 'name': 'wild animal'}, {'id': 15149, 'name': 'monkey'}, {'id': 156834, 'name': 'adopted'}, {'id': 157972, 'name': 'chimpanzee'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 188356, 'name': 'separation from family'}]"
80321,"[{'id': 3645, 'name': 'madagascar'}, {'id': 209714, 'name': '3d'}]"
52462,"[{'id': 10183, 'name': 'independent film'}]"
3556,"[{'id': 242, 'name': 'new york'}, {'id': 279, 'name': 'usa'}]"
27550,"[{'id': 187056, 'name': 'woman director'}]"
92352,"[{'id': 477, 'name': 'train station'}, {'id': 1430, 'name': 'self sacrifice'}, {'id': 3182, 'name': 'seduction'}, {'id': 9714, 'name': 'remake'}, {'id': 9826, 'name': 'murder'}, {'id': 10644, 'name': 'melodrama'}, {'id': 207240, 'name': 'murder trial'}, {'id': 222063, 'name': 'cabaret singer'}]"
173891,"[{'id': 2679, 'name': 'artist'}, {'id': 33965, 'name': 'christmas eve'}]"
88005,"[{'id': 1423, 'name': 'asteroid'}, {'id': 7312, 'name': 'road trip'}, {'id': 10150, 'name': 'end of the world'}, {'id': 187056, 'name': 'woman director'}]"
100046,"[{'id': 179430, 'name': 'aftercreditsstinger'}]"
26974,"[{'id': 1299, 'name': 'monster'}, {'id': 1721, 'name': 'fight'}, {'id': 6092, 'name': 'army'}, {'id': 11100, 'name': 'giant monster'}, {'id': 14643, 'name': 'battle'}]"
1930,"[{'id': 1872, 'name': 'loss of father'}, {'id': 7002, 'name': 'vigilante'}, {'id': 8803, 'name': 'serum'}, {'id': 8828, 'name': 'marvel comic'}, {'id': 156855, 'name': 'scientific experiment'}, {'id': 158124, 'name': 'spider bite'}, {'id': 158456, 'name': 'masked vigilante'}, {'id': 161184, 'name': 'reboot'}, {'id': 163455, 'name': 'super powers'}, {'id': 163561, 'name': 'genetic engineering'}, {'id': 171556, 'name': 'social outcast'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
148811,"[{'id': 7360, 'name': 'lithuania'}]"
86985,[]
86664,"[{'id': 209998, 'name': 'japanese new wave'}]"
82525,"[{'id': 4129, 'name': 'widow'}, {'id': 34061, 'name': 'american abroad'}, {'id': 156173, 'name': 'eye gouging'}, {'id': 156805, 'name': 'dea agent'}, {'id': 167536, 'name': 'shot in the shoulder'}, {'id': 168869, 'name': 'gun in mouth'}, {'id': 182022, 'name': 'filmed killing'}, {'id': 186219, 'name': 'southern california'}, {'id': 186233, 'name': 'improvised explosive device'}, {'id': 186234, 'name': 'surrogate daughter'}, {'id': 186239, 'name': 'shot in the throat'}, {'id': 186243, 'name': 'laguna beach california'}, {'id': 186251, 'name': 'enforcer'}, {'id': 186265, 'name': 'gardner'}, {'id': 186268, 'name': 'skull mask'}, {'id': 186281, 'name': 'dea'}]"
25913,[]
155288,[]
66025,"[{'id': 10183, 'name': 'independent film'}]"
5965,"[{'id': 1815, 'name': 'atomic bomb'}, {'id': 204146, 'name': 'nuclear catastrophe'}]"
103370,[]
31680,"[{'id': 5424, 'name': ""women's prison""}, {'id': 9725, 'name': 'sword fight'}, {'id': 9748, 'name': 'revenge'}, {'id': 14926, 'name': 'katana sword'}, {'id': 18098, 'name': 'samurai sword'}, {'id': 157201, 'name': 'women fight'}, {'id': 158871, 'name': 'women in prison'}]"
93676,[]
82877,[]
148807,"[{'id': 2356, 'name': 'immigrant'}, {'id': 33549, 'name': 'displacement'}, {'id': 221021, 'name': 'diary film'}]"
86593,"[{'id': 2231, 'name': 'drug dealer'}, {'id': 6731, 'name': 'british'}, {'id': 15232, 'name': 'parole'}, {'id': 156121, 'name': 'ex-con'}]"
103747,"[{'id': 388, 'name': 'scotland'}, {'id': 9193, 'name': 'whiskey'}, {'id': 9907, 'name': 'community service'}]"
75446,[]
37545,[]
8736,"[{'id': 3230, 'name': 'male friendship'}, {'id': 12392, 'name': 'best friend'}, {'id': 160246, 'name': 'childhood friends'}]"
109459,"[{'id': 9937, 'name': 'suspense'}]"
122924,"[{'id': 47021, 'name': 'bullet'}]"
105978,[]
85414,[]
8266,"[{'id': 212, 'name': 'london england'}, {'id': 836, 'name': 'resistance'}, {'id': 1956, 'name': 'world war ii'}, {'id': 4299, 'name': 'normandy'}, {'id': 4549, 'name': 'loss of husband'}, {'id': 9156, 'name': 'd-day'}, {'id': 15248, 'name': 'commando'}]"
133373,[]
71719,"[{'id': 180533, 'name': 'japanese noir'}]"
79771,"[{'id': 255, 'name': 'male nudity'}, {'id': 8087, 'name': 'horror'}, {'id': 9706, 'name': 'anthology'}, {'id': 10199, 'name': 'gay interest'}, {'id': 10339, 'name': 'drive-in theatre'}, {'id': 12564, 'name': 'werewolf'}, {'id': 13090, 'name': 'briefs'}, {'id': 13130, 'name': 'teenager'}, {'id': 41331, 'name': 'jock strap'}, {'id': 154788, 'name': 'alternative comedy'}]"
34800,[]
126420,[]
104241,[]
95506,[]
79224,"[{'id': 11715, 'name': 'arrow'}, {'id': 53995, 'name': 'archery'}]"
118013,[]
1556,"[{'id': 5550, 'name': 'oedipus'}]"
49526,"[{'id': 242, 'name': 'new york'}, {'id': 11719, 'name': 'dirty cop'}, {'id': 41663, 'name': 'bicycle courier'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 181356, 'name': 'race against the clock'}, {'id': 207761, 'name': 'cyclist'}, {'id': 223183, 'name': 'bike messenger'}]"
42152,"[{'id': 1566, 'name': 'dream'}, {'id': 34079, 'name': 'death'}, {'id': 224854, 'name': 'epilogue'}]"
82633,"[{'id': 818, 'name': 'based on novel'}, {'id': 947, 'name': 'prohibition'}, {'id': 5301, 'name': 'brother'}, {'id': 10696, 'name': 'bootlegging'}, {'id': 214548, 'name': '1930s'}]"
71668,"[{'id': 9663, 'name': 'sequel'}, {'id': 10688, 'name': 'breast'}, {'id': 14913, 'name': 'water park'}, {'id': 158045, 'name': 'piranha'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 209714, 'name': '3d'}]"
90061,[]
84334,"[{'id': 1228, 'name': '1970s'}, {'id': 1919, 'name': 'mayor'}, {'id': 3644, 'name': 'south africa'}, {'id': 4048, 'name': 'musician'}, {'id': 4463, 'name': 'icon'}, {'id': 10572, 'name': 'music business'}, {'id': 15134, 'name': 'election'}, {'id': 18021, 'name': 'detroit'}, {'id': 155410, 'name': 'reading'}, {'id': 159944, 'name': 'recording'}, {'id': 160518, 'name': 'city council'}, {'id': 217467, 'name': 'music tour'}]"
77883,[]
110491,[]
83540,"[{'id': 187056, 'name': 'woman director'}]"
39369,"[{'id': 10183, 'name': 'independent film'}, {'id': 187056, 'name': 'woman director'}]"
40629,[]
67429,"[{'id': 180518, 'name': 'video screen'}, {'id': 180519, 'name': 'fictional reality show'}]"
83660,[]
86785,"[{'id': 160061, 'name': 'bullfighter'}]"
84281,"[{'id': 10183, 'name': 'independent film'}]"
